1.00%,Tolerance,,,,,,
Value,Description,MFG #1,P/N #1,MFG #2,P/N #2,MFG #3,P/N #3
73K2,"Res, 73K2 Ohm, 71K5, 50mW, R0201",Yageo,RC0100FR-0773K2L,Panasonic,ERJ-1GMF7322C,Koa-Speer,RK73H1HTTC7322F
75K,"Res, 75K Ohm, 73K2, 50mW, R0201",Yageo,RC0100FR-0775KL,Panasonic,ERJ-1GMF7502C,Koa-Speer,RK73H1HTTC7502F
76K8,"Res, 76K8 Ohm, 75K, 50mW, R0201",Yageo,RC0100FR-0776K8L,Panasonic,ERJ-1GMF7682C,Koa-Speer,RK73H1HTTC7682F
78K7,"Res, 78K7 Ohm, 76K8, 50mW, R0201",Yageo,RC0100FR-0778K7L,Panasonic,ERJ-1GMF7872C,Koa-Speer,RK73H1HTTC7872F
80K6,"Res, 80K6 Ohm, 78K7, 50mW, R0201",Yageo,RC0100FR-0780K6L,Panasonic,ERJ-1GMF8062C,Koa-Speer,RK73H1HTTC8062F
82K5,"Res, 82K5 Ohm, 80K6, 50mW, R0201",Yageo,RC0100FR-0782K5L,Panasonic,ERJ-1GMF8252C,Koa-Speer,RK73H1HTTC8252F
84K5,"Res, 84K5 Ohm, 82K5, 50mW, R0201",Yageo,RC0100FR-0784K5L,Panasonic,ERJ-1GMF8452C,Koa-Speer,RK73H1HTTC8452F
86K6,"Res, 86K6 Ohm, 84K5, 50mW, R0201",Yageo,RC0100FR-0786K6L,Panasonic,ERJ-1GMF8662C,Koa-Speer,RK73H1HTTC8662F
88K7,"Res, 88K7 Ohm, 86K6, 50mW, R0201",Yageo,RC0100FR-0788K7L,Panasonic,ERJ-1GMF8872C,Koa-Speer,RK73H1HTTC8872F
90K9,"Res, 90K9 Ohm, 88K7, 50mW, R0201",Yageo,RC0100FR-0790K9L,Panasonic,ERJ-1GMF9092C,Koa-Speer,RK73H1HTTC9092F
93K1,"Res, 93K1 Ohm, 90K9, 50mW, R0201",Yageo,RC0100FR-0793K1L,Panasonic,ERJ-1GMF9312C,Koa-Speer,RK73H1HTTC9312F
95K3,"Res, 95K3 Ohm, 93K1, 50mW, R0201",Yageo,RC0100FR-0795K3L,Panasonic,ERJ-1GMF9532C,Koa-Speer,RK73H1HTTC9532F
97K6,"Res, 97K6 Ohm, 95K3, 50mW, R0201",Yageo,RC0100FR-0797K6L,Panasonic,ERJ-1GMF9762C,Koa-Speer,RK73H1HTTC9762F
100K,"Res, 100K Ohm, 97K6, 50mW, R0201",Yageo,RC0100FR-07100KL,Panasonic,ERJ-1GMF1003C,Koa-Speer,RK73H1HTTC1003F
102K,"Res, 102K Ohm, 100K, 50mW, R0201",Yageo,RC0100FR-07102KL,Panasonic,ERJ-1GMF1023C,Koa-Speer,RK73H1HTTC1023F
105K,"Res, 105K Ohm, 102K, 50mW, R0201",Yageo,RC0100FR-07105KL,Panasonic,ERJ-1GMF1053C,Koa-Speer,RK73H1HTTC1053F
107K,"Res, 107K Ohm, 105K, 50mW, R0201",Yageo,RC0100FR-07107KL,Panasonic,ERJ-1GMF1073C,Koa-Speer,RK73H1HTTC1073F
110K,"Res, 110K Ohm, 107K, 50mW, R0201",Yageo,RC0100FR-07110KL,Panasonic,ERJ-1GMF1103C,Koa-Speer,RK73H1HTTC1103F
113K,"Res, 113K Ohm, 110K, 50mW, R0201",Yageo,RC0100FR-07113KL,Panasonic,ERJ-1GMF1133C,Koa-Speer,RK73H1HTTC1133F
115K,"Res, 115K Ohm, 113K, 50mW, R0201",Yageo,RC0100FR-07115KL,Panasonic,ERJ-1GMF1153C,Koa-Speer,RK73H1HTTC1153F
118K,"Res, 118K Ohm, 115K, 50mW, R0201",Yageo,RC0100FR-07118KL,Panasonic,ERJ-1GMF1183C,Koa-Speer,RK73H1HTTC1183F
121K,"Res, 121K Ohm, 118K, 50mW, R0201",Yageo,RC0100FR-07121KL,Panasonic,ERJ-1GMF1213C,Koa-Speer,RK73H1HTTC1213F
124K,"Res, 124K Ohm, 121K, 50mW, R0201",Yageo,RC0100FR-07124KL,Panasonic,ERJ-1GMF1243C,Koa-Speer,RK73H1HTTC1243F
127K,"Res, 127K Ohm, 124K, 50mW, R0201",Yageo,RC0100FR-07127KL,Panasonic,ERJ-1GMF1273C,Koa-Speer,RK73H1HTTC1273F
130K,"Res, 130K Ohm, 127K, 50mW, R0201",Yageo,RC0100FR-07130KL,Panasonic,ERJ-1GMF1303C,Koa-Speer,RK73H1HTTC1303F
133K,"Res, 133K Ohm, 130K, 50mW, R0201",Yageo,RC0100FR-07133KL,Panasonic,ERJ-1GMF1333C,Koa-Speer,RK73H1HTTC1333F
137K,"Res, 137K Ohm, 133K, 50mW, R0201",Yageo,RC0100FR-07137KL,Panasonic,ERJ-1GMF1373C,Koa-Speer,RK73H1HTTC1373F
140K,"Res, 140K Ohm, 137K, 50mW, R0201",Yageo,RC0100FR-07140KL,Panasonic,ERJ-1GMF1403C,Koa-Speer,RK73H1HTTC1403F
143K,"Res, 143K Ohm, 140K, 50mW, R0201",Yageo,RC0100FR-07143KL,Panasonic,ERJ-1GMF1433C,Koa-Speer,RK73H1HTTC1433F
147K,"Res, 147K Ohm, 143K, 50mW, R0201",Yageo,RC0100FR-07147KL,Panasonic,ERJ-1GMF1473C,Koa-Speer,RK73H1HTTC1473F
150K,"Res, 150K Ohm, 147K, 50mW, R0201",Yageo,RC0100FR-07150KL,Panasonic,ERJ-1GMF1503C,Koa-Speer,RK73H1HTTC1503F
154K,"Res, 154K Ohm, 150K, 50mW, R0201",Yageo,RC0100FR-07154KL,Panasonic,ERJ-1GMF1543C,Koa-Speer,RK73H1HTTC1543F
158K,"Res, 158K Ohm, 154K, 50mW, R0201",Yageo,RC0100FR-07158KL,Panasonic,ERJ-1GMF1583C,Koa-Speer,RK73H1HTTC1583F
162K,"Res, 162K Ohm, 158K, 50mW, R0201",Yageo,RC0100FR-07162KL,Panasonic,ERJ-1GMF1623C,Koa-Speer,RK73H1HTTC1623F
165K,"Res, 165K Ohm, 162K, 50mW, R0201",Yageo,RC0100FR-07165KL,Panasonic,ERJ-1GMF1653C,Koa-Speer,RK73H1HTTC1653F
169K,"Res, 169K Ohm, 165K, 50mW, R0201",Yageo,RC0100FR-07169KL,Panasonic,ERJ-1GMF1693C,Koa-Speer,RK73H1HTTC1693F
174K,"Res, 174K Ohm, 169K, 50mW, R0201",Yageo,RC0100FR-07174KL,Panasonic,ERJ-1GMF1743C,Koa-Speer,RK73H1HTTC1743F
178K,"Res, 178K Ohm, 174K, 50mW, R0201",Yageo,RC0100FR-07178KL,Panasonic,ERJ-1GMF1783C,Koa-Speer,RK73H1HTTC1783F
182K,"Res, 182K Ohm, 178K, 50mW, R0201",Yageo,RC0100FR-07182KL,Panasonic,ERJ-1GMF1823C,Koa-Speer,RK73H1HTTC1823F
187K,"Res, 187K Ohm, 182K, 50mW, R0201",Yageo,RC0100FR-07187KL,Panasonic,ERJ-1GMF1873C,Koa-Speer,RK73H1HTTC1873F
191K,"Res, 191K Ohm, 187K, 50mW, R0201",Yageo,RC0100FR-07191KL,Panasonic,ERJ-1GMF1913C,Koa-Speer,RK73H1HTTC1913F
196K,"Res, 196K Ohm, 191K, 50mW, R0201",Yageo,RC0100FR-07196KL,Panasonic,ERJ-1GMF1963C,Koa-Speer,RK73H1HTTC1963F
200K,"Res, 200K Ohm, 196K, 50mW, R0201",Yageo,RC0100FR-07200KL,Panasonic,ERJ-1GMF2003C,Koa-Speer,RK73H1HTTC2003F
205K,"Res, 205K Ohm, 200K, 50mW, R0201",Yageo,RC0100FR-07205KL,Panasonic,ERJ-1GMF2053C,Koa-Speer,RK73H1HTTC2053F
210K,"Res, 210K Ohm, 205K, 50mW, R0201",Yageo,RC0100FR-07210KL,Panasonic,ERJ-1GMF2103C,Koa-Speer,RK73H1HTTC2103F
215K,"Res, 215K Ohm, 210K, 50mW, R0201",Yageo,RC0100FR-07215KL,Panasonic,ERJ-1GMF2153C,Koa-Speer,RK73H1HTTC2153F
221K,"Res, 221K Ohm, 215K, 50mW, R0201",Yageo,RC0100FR-07221KL,Panasonic,ERJ-1GMF2213C,Koa-Speer,RK73H1HTTC2213F
226K,"Res, 226K Ohm, 221K, 50mW, R0201",Yageo,RC0100FR-07226KL,Panasonic,ERJ-1GMF2263C,Koa-Speer,RK73H1HTTC2263F
232K,"Res, 232K Ohm, 226K, 50mW, R0201",Yageo,RC0100FR-07232KL,Panasonic,ERJ-1GMF2323C,Koa-Speer,RK73H1HTTC2323F
237K,"Res, 237K Ohm, 232K, 50mW, R0201",Yageo,RC0100FR-07237KL,Panasonic,ERJ-1GMF2373C,Koa-Speer,RK73H1HTTC2373F
243K,"Res, 243K Ohm, 237K, 50mW, R0201",Yageo,RC0100FR-07243KL,Panasonic,ERJ-1GMF2433C,Koa-Speer,RK73H1HTTC2433F
249K,"Res, 249K Ohm, 243K, 50mW, R0201",Yageo,RC0100FR-07249KL,Panasonic,ERJ-1GMF2493C,Koa-Speer,RK73H1HTTC2493F
255K,"Res, 255K Ohm, 249K, 50mW, R0201",Yageo,RC0100FR-07255KL,Panasonic,ERJ-1GMF2553C,Koa-Speer,RK73H1HTTC2553F
261K,"Res, 261K Ohm, 255K, 50mW, R0201",Yageo,RC0100FR-07261KL,Panasonic,ERJ-1GMF2613C,Koa-Speer,RK73H1HTTC2613F
267K,"Res, 267K Ohm, 261K, 50mW, R0201",Yageo,RC0100FR-07267KL,Panasonic,ERJ-1GMF2673C,Koa-Speer,RK73H1HTTC2673F
274K,"Res, 274K Ohm, 267K, 50mW, R0201",Yageo,RC0100FR-07274KL,Panasonic,ERJ-1GMF2743C,Koa-Speer,RK73H1HTTC2743F
280K,"Res, 280K Ohm, 274K, 50mW, R0201",Yageo,RC0100FR-07280KL,Panasonic,ERJ-1GMF2803C,Koa-Speer,RK73H1HTTC2803F
287K,"Res, 287K Ohm, 280K, 50mW, R0201",Yageo,RC0100FR-07287KL,Panasonic,ERJ-1GMF2873C,Koa-Speer,RK73H1HTTC2873F
294K,"Res, 294K Ohm, 287K, 50mW, R0201",Yageo,RC0100FR-07294KL,Panasonic,ERJ-1GMF2943C,Koa-Speer,RK73H1HTTC2943F
301K,"Res, 301K Ohm, 294K, 50mW, R0201",Yageo,RC0100FR-07301KL,Panasonic,ERJ-1GMF3013C,Koa-Speer,RK73H1HTTC3013F
309K,"Res, 309K Ohm, 301K, 50mW, R0201",Yageo,RC0100FR-07309KL,Panasonic,ERJ-1GMF3093C,Koa-Speer,RK73H1HTTC3093F
316K,"Res, 316K Ohm, 309K, 50mW, R0201",Yageo,RC0100FR-07316KL,Panasonic,ERJ-1GMF3163C,Koa-Speer,RK73H1HTTC3163F
324K,"Res, 324K Ohm, 316K, 50mW, R0201",Yageo,RC0100FR-07324KL,Panasonic,ERJ-1GMF3243C,Koa-Speer,RK73H1HTTC3243F
332K,"Res, 332K Ohm, 324K, 50mW, R0201",Yageo,RC0100FR-07332KL,Panasonic,ERJ-1GMF3323C,Koa-Speer,RK73H1HTTC3323F
340K,"Res, 340K Ohm, 332K, 50mW, R0201",Yageo,RC0100FR-07340KL,Panasonic,ERJ-1GMF3403C,Koa-Speer,RK73H1HTTC3403F
348K,"Res, 348K Ohm, 340K, 50mW, R0201",Yageo,RC0100FR-07348KL,Panasonic,ERJ-1GMF3483C,Koa-Speer,RK73H1HTTC3483F
357K,"Res, 357K Ohm, 348K, 50mW, R0201",Yageo,RC0100FR-07357KL,Panasonic,ERJ-1GMF3573C,Koa-Speer,RK73H1HTTC3573F
365K,"Res, 365K Ohm, 357K, 50mW, R0201",Yageo,RC0100FR-07365KL,Panasonic,ERJ-1GMF3653C,Koa-Speer,RK73H1HTTC3653F
374K,"Res, 374K Ohm, 365K, 50mW, R0201",Yageo,RC0100FR-07374KL,Panasonic,ERJ-1GMF3743C,Koa-Speer,RK73H1HTTC3743F
383K,"Res, 383K Ohm, 374K, 50mW, R0201",Yageo,RC0100FR-07383KL,Panasonic,ERJ-1GMF3833C,Koa-Speer,RK73H1HTTC3833F
392K,"Res, 392K Ohm, 383K, 50mW, R0201",Yageo,RC0100FR-07392KL,Panasonic,ERJ-1GMF3923C,Koa-Speer,RK73H1HTTC3923F
402K,"Res, 402K Ohm, 392K, 50mW, R0201",Yageo,RC0100FR-07402KL,Panasonic,ERJ-1GMF4023C,Koa-Speer,RK73H1HTTC4023F
412K,"Res, 412K Ohm, 402K, 50mW, R0201",Yageo,RC0100FR-07412KL,Panasonic,ERJ-1GMF4123C,Koa-Speer,RK73H1HTTC4123F
422K,"Res, 422K Ohm, 412K, 50mW, R0201",Yageo,RC0100FR-07422KL,Panasonic,ERJ-1GMF4223C,Koa-Speer,RK73H1HTTC4223F
432K,"Res, 432K Ohm, 422K, 50mW, R0201",Yageo,RC0100FR-07432KL,Panasonic,ERJ-1GMF4323C,Koa-Speer,RK73H1HTTC4323F
442K,"Res, 442K Ohm, 432K, 50mW, R0201",Yageo,RC0100FR-07442KL,Panasonic,ERJ-1GMF4423C,Koa-Speer,RK73H1HTTC4423F
453K,"Res, 453K Ohm, 442K, 50mW, R0201",Yageo,RC0100FR-07453KL,Panasonic,ERJ-1GMF4533C,Koa-Speer,RK73H1HTTC4533F
464K,"Res, 464K Ohm, 453K, 50mW, R0201",Yageo,RC0100FR-07464KL,Panasonic,ERJ-1GMF4643C,Koa-Speer,RK73H1HTTC4643F
475K,"Res, 475K Ohm, 464K, 50mW, R0201",Yageo,RC0100FR-07475KL,Panasonic,ERJ-1GMF4753C,Koa-Speer,RK73H1HTTC4753F
487K,"Res, 487K Ohm, 475K, 50mW, R0201",Yageo,RC0100FR-07487KL,Panasonic,ERJ-1GMF4873C,Koa-Speer,RK73H1HTTC4873F
499K,"Res, 499K Ohm, 487K, 50mW, R0201",Yageo,RC0100FR-07499KL,Panasonic,ERJ-1GMF4993C,Koa-Speer,RK73H1HTTC4993F
511K,"Res, 511K Ohm, 499K, 50mW, R0201",Yageo,RC0100FR-07511KL,Panasonic,ERJ-1GMF5113C,Koa-Speer,RK73H1HTTC5113F
523K,"Res, 523K Ohm, 511K, 50mW, R0201",Yageo,RC0100FR-07523KL,Panasonic,ERJ-1GMF5233C,Koa-Speer,RK73H1HTTC5233F
536K,"Res, 536K Ohm, 523K, 50mW, R0201",Yageo,RC0100FR-07536KL,Panasonic,ERJ-1GMF5363C,Koa-Speer,RK73H1HTTC5363F
549K,"Res, 549K Ohm, 536K, 50mW, R0201",Yageo,RC0100FR-07549KL,Panasonic,ERJ-1GMF5493C,Koa-Speer,RK73H1HTTC5493F
562K,"Res, 562K Ohm, 549K, 50mW, R0201",Yageo,RC0100FR-07562KL,Panasonic,ERJ-1GMF5623C,Koa-Speer,RK73H1HTTC5623F
576K,"Res, 576K Ohm, 562K, 50mW, R0201",Yageo,RC0100FR-07576KL,Panasonic,ERJ-1GMF5763C,Koa-Speer,RK73H1HTTC5763F
590K,"Res, 590K Ohm, 576K, 50mW, R0201",Yageo,RC0100FR-07590KL,Panasonic,ERJ-1GMF5903C,Koa-Speer,RK73H1HTTC5903F
604K,"Res, 604K Ohm, 590K, 50mW, R0201",Yageo,RC0100FR-07604KL,Panasonic,ERJ-1GMF6043C,Koa-Speer,RK73H1HTTC6043F
619K,"Res, 619K Ohm, 604K, 50mW, R0201",Yageo,RC0100FR-07619KL,Panasonic,ERJ-1GMF6193C,Koa-Speer,RK73H1HTTC6193F
634K,"Res, 634K Ohm, 619K, 50mW, R0201",Yageo,RC0100FR-07634KL,Panasonic,ERJ-1GMF6343C,Koa-Speer,RK73H1HTTC6343F
649K,"Res, 649K Ohm, 634K, 50mW, R0201",Yageo,RC0100FR-07649KL,Panasonic,ERJ-1GMF6493C,Koa-Speer,RK73H1HTTC6493F
665K,"Res, 665K Ohm, 649K, 50mW, R0201",Yageo,RC0100FR-07665KL,Panasonic,ERJ-1GMF6653C,Koa-Speer,RK73H1HTTC6653F
681K,"Res, 681K Ohm, 665K, 50mW, R0201",Yageo,RC0100FR-07681KL,Panasonic,ERJ-1GMF6813C,Koa-Speer,RK73H1HTTC6813F
698K,"Res, 698K Ohm, 681K, 50mW, R0201",Yageo,RC0100FR-07698KL,Panasonic,ERJ-1GMF6983C,Koa-Speer,RK73H1HTTC6983F
715K,"Res, 715K Ohm, 698K, 50mW, R0201",Yageo,RC0100FR-07715KL,Panasonic,ERJ-1GMF7153C,Koa-Speer,RK73H1HTTC7153F
732K,"Res, 732K Ohm, 715K, 50mW, R0201",Yageo,RC0100FR-07732KL,Panasonic,ERJ-1GMF7323C,Koa-Speer,RK73H1HTTC7323F
750K,"Res, 750K Ohm, 732K, 50mW, R0201",Yageo,RC0100FR-07750KL,Panasonic,ERJ-1GMF7503C,Koa-Speer,RK73H1HTTC7503F
768K,"Res, 768K Ohm, 750K, 50mW, R0201",Yageo,RC0100FR-07768KL,Panasonic,ERJ-1GMF7683C,Koa-Speer,RK73H1HTTC7683F
787K,"Res, 787K Ohm, 768K, 50mW, R0201",Yageo,RC0100FR-07787KL,Panasonic,ERJ-1GMF7873C,Koa-Speer,RK73H1HTTC7873F
806K,"Res, 806K Ohm, 787K, 50mW, R0201",Yageo,RC0100FR-07806KL,Panasonic,ERJ-1GMF8063C,Koa-Speer,RK73H1HTTC8063F
825K,"Res, 825K Ohm, 806K, 50mW, R0201",Yageo,RC0100FR-07825KL,Panasonic,ERJ-1GMF8253C,Koa-Speer,RK73H1HTTC8253F
845K,"Res, 845K Ohm, 825K, 50mW, R0201",Yageo,RC0100FR-07845KL,Panasonic,ERJ-1GMF8453C,Koa-Speer,RK73H1HTTC8453F
866K,"Res, 866K Ohm, 845K, 50mW, R0201",Yageo,RC0100FR-07866KL,Panasonic,ERJ-1GMF8663C,Koa-Speer,RK73H1HTTC8663F
887K,"Res, 887K Ohm, 866K, 50mW, R0201",Yageo,RC0100FR-07887KL,Panasonic,ERJ-1GMF8873C,Koa-Speer,RK73H1HTTC8873F
909K,"Res, 909K Ohm, 887K, 50mW, R0201",Yageo,RC0100FR-07909KL,Panasonic,ERJ-1GMF9093C,Koa-Speer,RK73H1HTTC9093F
931K,"Res, 931K Ohm, 909K, 50mW, R0201",Yageo,RC0100FR-07931KL,Panasonic,ERJ-1GMF9313C,Koa-Speer,RK73H1HTTC9313F
953K,"Res, 953K Ohm, 931K, 50mW, R0201",Yageo,RC0100FR-07953KL,Panasonic,ERJ-1GMF9533C,Koa-Speer,RK73H1HTTC9533F
976K,"Res, 976K Ohm, 953K, 50mW, R0201",Yageo,RC0100FR-07976KL,Panasonic,ERJ-1GMF9763C,Koa-Speer,RK73H1HTTC9763F
1M,"Res, 1M Ohm, 976K, 50mW, R0201",Yageo,RC0100FR-071ML,Panasonic,ERJ-1GMF1004C,Koa-Speer,RK73H1HTTC1004F
